timestamp,interface,can_id,data,label
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
2025-08-08 16:32:03,can0,0x0,FF FF FF FF FF FF FF FF,dos
