timestamp,interface,can_id,data,label
2025-08-08 16:51:43,can0,0x18d,01 23 45 67 89 AB CD EF,impersonation
2025-08-08 16:51:43,can0,0x8d,DE AD BE EF 01 02 03 04,impersonation
2025-08-08 16:51:44,can0,0x1a,AA BB CC DD 10 20 30 40,impersonation
2025-08-08 16:51:44,can0,0x1a,AA BB CC DD 10 20 30 40,impersonation
2025-08-08 16:51:44,can0,0x83,11 22 33 44 55 66 77 88,impersonation
2025-08-08 16:51:44,can0,0x146,99 88 77 66 55 44 33 22,impersonation
2025-08-08 16:51:44,can0,0x8d,DE AD BE EF 01 02 03 04,impersonation
2025-08-08 16:51:44,can0,0x24,F0 0F F0 0F AA BB CC DD,impersonation
2025-08-08 16:51:44,can0,0x18d,01 23 45 67 89 AB CD EF,impersonation
2025-08-08 16:51:44,can0,0x8d,DE AD BE EF 01 02 03 04,impersonation
2025-08-08 16:51:44,can0,0x83,11 22 33 44 55 66 77 88,impersonation
2025-08-08 16:51:45,can0,0x8d,DE AD BE EF 01 02 03 04,impersonation
2025-08-08 16:51:45,can0,0x146,99 88 77 66 55 44 33 22,impersonation
2025-08-08 16:51:45,can0,0x8d,DE AD BE EF 01 02 03 04,impersonation
2025-08-08 16:51:45,can0,0x8d,DE AD BE EF 01 02 03 04,impersonation
2025-08-08 16:51:45,can0,0x83,11 22 33 44 55 66 77 88,impersonation
2025-08-08 16:51:45,can0,0x83,11 22 33 44 55 66 77 88,impersonation
2025-08-08 16:51:45,can0,0x83,11 22 33 44 55 66 77 88,impersonation
2025-08-08 16:51:45,can0,0x8d,DE AD BE EF 01 02 03 04,impersonation
2025-08-08 16:51:45,can0,0x8d,DE AD BE EF 01 02 03 04,impersonation
2025-08-08 16:51:45,can0,0x8d,DE AD BE EF 01 02 03 04,impersonation
2025-08-08 16:51:46,can0,0x24,F0 0F F0 0F AA BB CC DD,impersonation
2025-08-08 16:51:46,can0,0x1a,AA BB CC DD 10 20 30 40,impersonation
2025-08-08 16:51:46,can0,0x8d,DE AD BE EF 01 02 03 04,impersonation
2025-08-08 16:51:46,can0,0x18d,01 23 45 67 89 AB CD EF,impersonation
2025-08-08 16:51:46,can0,0x8d,DE AD BE EF 01 02 03 04,impersonation
2025-08-08 16:51:46,can0,0x146,99 88 77 66 55 44 33 22,impersonation
2025-08-08 16:51:46,can0,0x24,F0 0F F0 0F AA BB CC DD,impersonation
2025-08-08 16:51:46,can0,0x24,F0 0F F0 0F AA BB CC DD,impersonation
2025-08-08 16:51:46,can0,0x83,11 22 33 44 55 66 77 88,impersonation
2025-08-08 16:51:46,can0,0x18d,01 23 45 67 89 AB CD EF,impersonation
2025-08-08 16:51:47,can0,0x8d,DE AD BE EF 01 02 03 04,impersonation
2025-08-08 16:51:47,can0,0x83,11 22 33 44 55 66 77 88,impersonation
2025-08-08 16:51:47,can0,0x24,F0 0F F0 0F AA BB CC DD,impersonation
2025-08-08 16:51:47,can0,0x18d,01 23 45 67 89 AB CD EF,impersonation
2025-08-08 16:51:47,can0,0x1a,AA BB CC DD 10 20 30 40,impersonation
2025-08-08 16:51:47,can0,0x1a,AA BB CC DD 10 20 30 40,impersonation
2025-08-08 16:51:47,can0,0x83,11 22 33 44 55 66 77 88,impersonation
2025-08-08 16:51:47,can0,0x146,99 88 77 66 55 44 33 22,impersonation
2025-08-08 16:51:47,can0,0x24,F0 0F F0 0F AA BB CC DD,impersonation
2025-08-08 16:51:47,can0,0x8d,DE AD BE EF 01 02 03 04,impersonation
2025-08-08 16:51:48,can0,0x83,11 22 33 44 55 66 77 88,impersonation
2025-08-08 16:51:48,can0,0x83,11 22 33 44 55 66 77 88,impersonation
2025-08-08 16:51:48,can0,0x24,F0 0F F0 0F AA BB CC DD,impersonation
2025-08-08 16:51:48,can0,0x8d,DE AD BE EF 01 02 03 04,impersonation
2025-08-08 16:51:48,can0,0x8d,DE AD BE EF 01 02 03 04,impersonation
2025-08-08 16:51:48,can0,0x146,99 88 77 66 55 44 33 22,impersonation
2025-08-08 16:51:48,can0,0x1a,AA BB CC DD 10 20 30 40,impersonation
2025-08-08 16:51:48,can0,0x146,99 88 77 66 55 44 33 22,impersonation
2025-08-08 16:51:48,can0,0x146,99 88 77 66 55 44 33 22,impersonation
2025-08-08 16:51:48,can0,0x83,11 22 33 44 55 66 77 88,impersonation
2025-08-08 16:51:49,can0,0x24,F0 0F F0 0F AA BB CC DD,impersonation
2025-08-08 16:51:49,can0,0x146,99 88 77 66 55 44 33 22,impersonation
2025-08-08 16:51:49,can0,0x8d,DE AD BE EF 01 02 03 04,impersonation
2025-08-08 16:51:49,can0,0x24,F0 0F F0 0F AA BB CC DD,impersonation
2025-08-08 16:51:49,can0,0x24,F0 0F F0 0F AA BB CC DD,impersonation
2025-08-08 16:51:49,can0,0x146,99 88 77 66 55 44 33 22,impersonation
2025-08-08 16:51:49,can0,0x18d,01 23 45 67 89 AB CD EF,impersonation
2025-08-08 16:51:49,can0,0x18d,01 23 45 67 89 AB CD EF,impersonation
2025-08-08 16:51:49,can0,0x146,99 88 77 66 55 44 33 22,impersonation
2025-08-08 16:51:49,can0,0x18d,01 23 45 67 89 AB CD EF,impersonation
2025-08-08 16:51:50,can0,0x8d,DE AD BE EF 01 02 03 04,impersonation
2025-08-08 16:51:50,can0,0x83,11 22 33 44 55 66 77 88,impersonation
2025-08-08 16:51:50,can0,0x8d,DE AD BE EF 01 02 03 04,impersonation
2025-08-08 16:51:50,can0,0x146,99 88 77 66 55 44 33 22,impersonation
2025-08-08 16:51:50,can0,0x8d,DE AD BE EF 01 02 03 04,impersonation
2025-08-08 16:51:50,can0,0x146,99 88 77 66 55 44 33 22,impersonation
2025-08-08 16:51:50,can0,0x8d,DE AD BE EF 01 02 03 04,impersonation
2025-08-08 16:51:50,can0,0x83,11 22 33 44 55 66 77 88,impersonation
